"","engagement_categ","tweet_length","clean_tweet_length","is_weekend","upper_count","exclamation_count","hashtag_ct","mentions_ct","photos_count","videos_count","gifs_count","other_media_count","emojis_count","source_Sprinklr","source_Twitter for iPhone","source_Twitter Web App","time_of_day_Evening","time_of_day_Late Night","time_of_day_Morning","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","FinalSentiment_0","FinalSentiment_1","final_topic_2","final_topic_3","final_topic_4","final_topic_5","final_topic_6","final_topic_7"
"1","3","35","11","0","2","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"2","4","74","74","0","53","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","4","172","148","0","35","0","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"4","2","62","40","0","5","2","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5","4","93","85","0","3","0","1","1","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"6","3","190","166","0","12","1","0","1","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"7","4","237","187","0","17","0","2","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"8","1","194","168","0","11","0","2","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"9","1","89","89","0","3","1","0","1","0","0","0","0","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"10","3","39","15","0","4","0","0","0","0","0","0","0","12","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"11","3","223","176","0","30","1","0","2","4","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"12","3","219","195","1","32","3","0","0","2","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"13","3","222","183","0","21","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"14","2","288","264","0","10","0","0","2","0","0","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"15","3","63","39","0","5","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"16","3","93","69","0","15","0","0","0","1","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"17","2","98","74","0","8","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"18","1","107","66","0","11","0","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"19","1","111","70","0","14","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"20","1","122","81","0","16","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"21","1","110","69","0","14","0","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"22","1","119","79","0","11","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"23","1","141","100","0","10","2","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"24","1","126","85","0","8","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"25","1","137","95","0","14","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"26","1","28","4","0","5","0","0","0","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"27","1","42","18","0","6","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"28","1","110","70","0","13","0","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"29","1","126","84","0","14","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"30","1","88","64","0","13","0","0","0","1","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"31","2","123","82","0","11","1","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"32","1","31","7","0","9","0","0","0","0","0","0","0","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"33","1","114","73","0","11","1","1","1","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"34","2","272","224","1","21","3","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"35","1","187","139","0","19","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"36","2","177","131","0","14","1","1","0","1","0","0","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"37","3","71","35","0","8","0","1","0","0","0","0","1","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"38","3","52","28","0","10","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"39","4","78","54","0","11","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"40","2","216","168","0","18","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"41","2","49","25","0","3","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"42","3","162","138","0","15","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"43","2","123","99","0","7","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"44","2","36","36","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"45","1","97","97","0","10","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"46","1","81","57","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"47","3","53","53","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"48","1","110","63","0","7","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"49","2","84","60","0","6","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"50","3","61","37","0","4","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"51","4","215","191","0","32","4","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"52","3","137","137","1","8","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"53","1","60","36","1","4","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"54","2","108","84","0","11","2","0","0","0","0","0","1","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"55","3","203","179","0","21","2","0","0","1","0","0","0","2","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"56","2","89","89","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"57","2","233","233","0","33","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"58","1","113","113","0","8","0","0","0","0","0","0","0","7","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","1","146","146","0","10","3","0","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"60","2","123","123","0","5","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"61","2","59","35","0","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"62","2","96","96","1","4","0","0","0","0","0","0","0","4","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"63","4","109","85","0","6","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"64","2","86","62","0","9","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"65","2","154","154","0","4","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"66","4","126","126","0","3","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"67","4","202","155","0","11","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"68","2","306","282","0","13","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"69","2","88","88","0","9","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"70","2","279","231","0","19","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"71","2","290","242","0","17","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"72","1","75","51","0","11","0","0","1","0","0","0","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"73","3","277","255","0","5","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"74","2","182","158","0","6","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"75","4","308","284","0","12","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"76","1","25","1","0","4","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"77","2","55","31","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"78","2","278","254","0","14","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"79","3","110","86","0","9","1","0","1","0","0","0","0","2","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"80","1","157","157","0","9","2","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"81","3","270","246","0","25","0","0","1","4","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"82","2","194","170","0","13","0","0","0","1","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"83","1","155","131","1","9","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"84","3","219","195","1","11","0","0","1","3","0","0","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"85","2","262","218","0","14","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"86","1","56","32","0","4","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"87","3","125","101","0","5","0","0","0","2","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"88","1","58","34","0","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"89","2","112","88","0","6","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"90","2","116","92","0","13","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"91","2","307","283","0","13","0","0","0","4","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"92","2","30","6","0","4","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"93","1","56","32","0","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"94","3","232","208","0","20","1","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"95","2","48","24","0","3","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"96","2","225","206","0","9","0","1","0","0","0","0","0","31","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"97","2","305","281","0","15","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"98","1","248","201","0","10","1","0","2","1","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"99","1","250","226","0","12","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"100","1","307","283","0","20","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"101","1","268","244","0","13","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"102","3","307","260","0","25","0","0","0","4","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"103","1","62","38","0","9","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"104","3","60","36","0","3","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"105","2","258","234","0","19","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"106","2","283","236","0","18","0","0","1","1","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"107","2","265","241","0","18","1","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"108","2","267","219","0","16","0","0","0","4","0","0","0","7","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"109","2","154","154","0","25","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"110","2","299","252","1","24","0","0","0","4","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"111","2","303","279","1","21","1","0","1","4","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"112","1","293","269","1","11","0","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"113","2","281","257","0","20","0","0","0","1","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"114","2","120","96","0","6","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"115","1","302","254","0","25","0","0","0","0","0","0","1","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"116","2","190","152","0","15","0","1","0","0","0","0","1","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"117","1","85","61","0","5","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"118","2","188","188","0","10","3","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"119","4","65","41","0","4","0","0","0","1","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"120","1","287","240","1","16","0","0","1","1","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"121","1","290","242","1","28","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"122","1","300","237","0","23","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"123","1","218","194","0","8","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"124","1","259","235","0","18","1","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"125","2","299","231","0","16","1","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"126","1","226","202","0","9","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"127","2","172","172","0","15","2","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"128","1","288","264","0","14","2","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"129","2","297","273","1","23","2","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"130","1","56","32","0","10","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"131","4","302","278","0","9","0","0","0","4","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"132","4","213","189","0","13","1","0","0","0","0","0","1","5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"133","4","292","268","0","21","2","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"134","3","171","147","0","17","2","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"135","4","56","37","0","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"136","1","197","150","1","12","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"137","4","82","82","1","6","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"138","4","322","298","1","19","1","0","0","1","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"139","3","220","196","1","21","1","0","0","1","0","0","0","2","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"140","2","222","198","0","18","1","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"141","4","89","54","0","4","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"142","4","60","60","0","4","1","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"143","2","275","227","0","16","0","0","0","4","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"144","4","36","12","0","2","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"145","4","227","203","0","21","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"146","4","287","244","0","22","0","1","0","4","0","0","0","4","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"147","1","62","38","0","3","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"148","4","43","19","0","5","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"149","2","187","163","0","15","2","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"150","1","316","292","0","9","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"151","1","125","87","0","11","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"152","1","293","245","0","22","0","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","1","179","131","1","17","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"154","2","138","97","1","9","0","1","0","0","0","0","1","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"155","3","203","179","0","13","2","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"156","2","169","145","0","13","3","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"157","3","147","147","0","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"158","2","299","275","0","4","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"159","1","310","286","0","15","1","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"160","3","41","22","0","4","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"161","2","177","153","0","9","0","0","0","1","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"162","3","148","124","0","16","1","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"163","2","216","192","0","23","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"164","4","99","99","1","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"165","2","188","164","1","14","1","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"166","1","196","172","0","17","2","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"167","3","196","172","0","20","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"168","3","167","149","0","15","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"169","1","151","127","0","11","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"170","2","232","185","0","9","0","0","0","1","0","0","0","3","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"171","4","39","39","0","17","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
